InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceTime,UnitPrice,CustomerID,Revenue,TotalCartRevenue,TotalCartSize
579559,22382,LUNCH BAG SPACECHIMP DESIGN ,3,12/16/16,11:30,1.65,16764,4.95,5.53,5
579559,22577,WOODEN HEART PAWPRINT,2,12/16/16,11:30,0.29,16764,0.58,5.53,5
579560,23203,FARM ANIMAL DOILEY PATTERNS,1,12/16/16,11:31,2.08,15039,2.08,5.38,3
579560,22382,LUNCH BAG SPACECHIMP DESIGN ,2,12/16/16,11:31,1.65,15039,3.3,5.38,3
579561,23203,FARM ANIMAL DOILEY PATTERNS,2,12/16/16,11:32,2.08,16115,4.16,22.21,13
579561,21212,PACK OF 72 LADYBUG CAKE CASES,6,12/16/16,11:32,0.55,16115,3.3,22.21,13
579561,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,5,12/16/16,11:32,2.95,16115,14.75,22.21,13
579571,22577,WOODEN HEART PAWPRINT,6,12/16/16,11:48,0.29,16657,1.74,12.14,11
579571,23084,RABBIT NIGHT LIGHT,5,12/16/16,11:48,2.08,16657,10.4,12.14,11
579572,22423,REGENCY CAKESTAND 3 TIER RHINO,2,12/16/16,11:49,12.75,15394,25.5,87.9,32
579572,23203,FARM ANIMAL DOILEY PATTERNS,10,12/16/16,11:49,2.08,15394,20.8,87.9,32
579572,85099B,JUMBO BAG RED FOX,20,12/16/16,11:49,2.08,15394,41.6,87.9,32
579600,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/16/16,12:00,0.55,13647,13.2,43.8,36
579600,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,12/16/16,12:00,2.55,13647,30.6,43.8,36
579605,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/16/16,12:01,2.95,15024,35.4,59,20
579605,22910,JIGSAW PUPPY AND BIRDHOUSE,8,12/16/16,12:01,2.95,15024,23.6,59,20
579623,47566,OWL PARTY BUNTING,4,12/16/16,12:15,4.95,16062,19.8,147.3,46
579623,22423,REGENCY CAKESTAND 3 TIER RHINO,2,12/16/16,12:15,12.75,16062,25.5,147.3,46
579623,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/16/16,12:15,2.55,16062,102,147.3,46
579629,23084,RABBIT NIGHT LIGHT,13,12/16/16,12:16,2.08,14963,27.04,27.04,13
579634,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/16/16,12:18,12.75,12598,12.75,25.95,25
579634,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/16/16,12:18,0.55,12598,13.2,25.95,25
579666,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,12/16/16,12:31,2.55,14893,30.6,72.2,32
579666,23203,FARM ANIMAL DOILEY PATTERNS,10,12/16/16,12:31,2.08,14893,20.8,72.2,32
579666,85099B,JUMBO BAG RED FOX,10,12/16/16,12:31,2.08,14893,20.8,72.2,32
579668,22577,WOODEN HEART PAWPRINT,24,12/16/16,12:32,0.29,15152,6.96,24.66,30
579668,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/16/16,12:32,2.95,15152,17.7,24.66,30
579672,22423,REGENCY CAKESTAND 3 TIER RHINO,16,12/16/16,12:41,10.95,14005,175.2,270.6,148
579672,21212,PACK OF 72 LADYBUG CAKE CASES,120,12/16/16,12:41,0.42,14005,50.4,270.6,148
579672,22960,JAM MAKING SET WITH JARS BALD EAGLE,12,12/16/16,12:41,3.75,14005,45,270.6,148
579673,21175,SEEYA LATER ALLIGATOR METAL SIGN,5,12/16/16,12:59,2.55,18283,12.75,28.53,13
579673,22382,LUNCH BAG SPACECHIMP DESIGN ,2,12/16/16,12:59,1.65,18283,3.3,28.53,13
579673,23203,FARM ANIMAL DOILEY PATTERNS,3,12/16/16,12:59,2.08,18283,6.24,28.53,13
579673,85099B,JUMBO BAG RED FOX,3,12/16/16,12:59,2.08,18283,6.24,28.53,13
579675,23084,RABBIT NIGHT LIGHT,12,12/16/16,13:08,2.08,15654,24.96,24.96,12
579685,84596B,TIGER MIX DESIGN ORANGE BOWL,16,12/16/16,13:46,0.42,15680,6.72,6.72,16
579689,21080,SET/20 DOLPHIN PAPER NAPKINS ,2,12/16/16,14:00,0.85,14606,1.7,1.7,2
579690,23084,RABBIT NIGHT LIGHT,1,12/16/16,14:03,2.08,15060,2.08,2.08,1
579692,84596F,STARFISH SOAP DISH,32,12/16/16,14:05,0.42,12433,13.44,188,112
579692,84596B,TIGER MIX DESIGN ORANGE BOWL,16,12/16/16,14:05,0.42,12433,6.72,188,112
579692,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,16,12/16/16,14:05,4.25,12433,68,188,112
579692,21175,SEEYA LATER ALLIGATOR METAL SIGN,48,12/16/16,14:05,2.08,12433,99.84,188,112
579693,22423,REGENCY CAKESTAND 3 TIER RHINO,2,12/16/16,14:09,12.75,15712,25.5,25.5,2
579708,23084,RABBIT NIGHT LIGHT,48,12/16/16,14:16,1.79,12682,85.92,103.62,54
579708,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/16/16,14:16,2.95,12682,17.7,103.62,54
579711,22577,WOODEN HEART PAWPRINT,1,12/16/16,14:17,0.29,15060,0.29,5.41,9
579711,22577,WOODEN HEART PAWPRINT,3,12/16/16,14:17,0.29,15060,0.87,5.41,9
579711,21080,SET/20 DOLPHIN PAPER NAPKINS ,5,12/16/16,14:17,0.85,15060,4.25,5.41,9
579741,84596B,TIGER MIX DESIGN ORANGE BOWL,1,12/16/16,14:33,0.42,16910,0.42,0.42,1
579747,22423,REGENCY CAKESTAND 3 TIER RHINO,4,12/16/16,14:40,12.75,12528,51,51,4
579750,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/16/16,14:42,2.95,13536,17.7,65.1,18
579750,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/16/16,14:42,2.95,13536,17.7,65.1,18
579750,47566,OWL PARTY BUNTING,6,12/16/16,14:42,4.95,13536,29.7,65.1,18
579754,85099B,JUMBO BAG RED FOX,8,12/16/16,14:52,2.08,17911,16.64,16.64,8
579768,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/16/16,15:08,2.55,14911,102,102,40
579784,85099B,JUMBO BAG RED FOX,100,12/16/16,15:27,1.79,14258,179,179,100
579792,23084,RABBIT NIGHT LIGHT,24,12/16/16,15:43,1.79,12714,42.96,42.96,24
579832,23084,RABBIT NIGHT LIGHT,12,12/16/16,15:58,2.08,17434,24.96,24.96,12
579843,85099B,JUMBO BAG RED FOX,10,12/16/16,16:21,2.08,12921,20.8,104,50
579843,23203,FARM ANIMAL DOILEY PATTERNS,40,12/16/16,16:21,2.08,12921,83.2,104,50
579846,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,18,12/16/16,16:22,2.95,12921,53.1,90.54,36
579846,23084,RABBIT NIGHT LIGHT,18,12/16/16,16:22,2.08,12921,37.44,90.54,36
579848,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/16/16,16:23,2.95,18179,17.7,17.7,6
579854,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/16/16,16:26,2.55,14713,102,102,40
579865,23084,RABBIT NIGHT LIGHT,27,12/16/16,16:39,1.79,16915,48.33,48.33,27
579867,23084,RABBIT NIGHT LIGHT,12,12/16/16,16:41,2.08,16265,24.96,60.36,24
579867,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/16/16,16:41,2.95,16265,17.7,60.36,24
579867,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/16/16,16:41,2.95,16265,17.7,60.36,24
579870,23084,RABBIT NIGHT LIGHT,24,12/16/16,16:47,1.79,12437,42.96,81.21,31
579870,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,12/16/16,16:47,4.25,12437,25.5,81.21,31
579870,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/16/16,16:47,12.75,12437,12.75,81.21,31
579881,23084,RABBIT NIGHT LIGHT,12,12/16/16,17:22,2.08,12429,24.96,124.8,60
579881,21175,SEEYA LATER ALLIGATOR METAL SIGN,48,12/16/16,17:22,2.08,12429,99.84,124.8,60
579885,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/16/16,17:37,12.75,15444,12.75,33.73,9
579885,22960,JAM MAKING SET WITH JARS BALD EAGLE,2,12/16/16,17:37,4.25,15444,8.5,33.73,9
579885,23084,RABBIT NIGHT LIGHT,6,12/16/16,17:37,2.08,15444,12.48,33.73,9
579899,22577,WOODEN HEART PAWPRINT,24,12/17/16,8:33,0.85,15687,20.4,20.4,24
579910,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/17/16,8:52,0.55,14911,13.2,51.45,27
579910,22423,REGENCY CAKESTAND 3 TIER RHINO,3,12/17/16,8:52,12.75,14911,38.25,51.45,27
579916,23084,RABBIT NIGHT LIGHT,24,12/17/16,8:57,1.79,15187,42.96,42.96,24
579927,22423,REGENCY CAKESTAND 3 TIER RHINO,4,12/17/16,9:20,12.75,12572,51,51,4
579938,23084,RABBIT NIGHT LIGHT,6,12/17/16,10:18,2.08,14146,12.48,25.23,7
579938,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/17/16,10:18,12.75,14146,12.75,25.23,7
579940,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/17/16,10:20,2.95,16938,17.7,30.18,12
579940,23084,RABBIT NIGHT LIGHT,6,12/17/16,10:20,2.08,16938,12.48,30.18,12
579941,23084,RABBIT NIGHT LIGHT,6,12/17/16,10:31,2.08,16496,12.48,12.48,6
579942,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/17/16,10:33,4.95,16145,14.85,50.25,15
579942,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/17/16,10:33,2.95,16145,17.7,50.25,15
579942,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/17/16,10:33,2.95,16145,17.7,50.25,15
579943,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/17/16,10:38,4.95,13040,14.85,32.55,9
579943,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/17/16,10:38,2.95,13040,17.7,32.55,9
579946,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,12/17/16,10:44,2.55,15993,5.1,30.06,14
579946,23084,RABBIT NIGHT LIGHT,12,12/17/16,10:44,2.08,15993,24.96,30.06,14
579954,23084,RABBIT NIGHT LIGHT,24,12/17/16,11:10,1.79,16701,42.96,42.96,24
579980,22577,WOODEN HEART PAWPRINT,10,12/17/16,11:16,0.29,13263,2.9,2.9,10
580022,23084,RABBIT NIGHT LIGHT,6,12/17/16,11:44,2.08,14289,12.48,12.48,6
580024,22577,WOODEN HEART PAWPRINT,24,12/17/16,11:51,0.29,15172,6.96,6.96,24
580027,23084,RABBIT NIGHT LIGHT,2,12/17/16,12:01,2.08,14178,4.16,4.16,2
580030,23203,FARM ANIMAL DOILEY PATTERNS,10,12/17/16,12:14,2.08,12951,20.8,38.5,16
580030,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/17/16,12:14,2.95,12951,17.7,38.5,16
580032,23203,FARM ANIMAL DOILEY PATTERNS,4,12/17/16,12:17,2.08,14659,8.32,20.17,14
580032,85099B,JUMBO BAG RED FOX,5,12/17/16,12:17,2.08,14659,10.4,20.17,14
580032,22577,WOODEN HEART PAWPRINT,5,12/17/16,12:17,0.29,14659,1.45,20.17,14
580033,85099B,JUMBO BAG RED FOX,10,12/17/16,12:18,2.08,14282,20.8,41.6,20
580033,23203,FARM ANIMAL DOILEY PATTERNS,10,12/17/16,12:18,2.08,14282,20.8,41.6,20
580043,85099B,JUMBO BAG RED FOX,1,12/17/16,12:25,2.08,14527,2.08,2.08,1
580046,22910,JIGSAW PUPPY AND BIRDHOUSE,40,12/17/16,12:42,2.55,16156,102,119.7,46
580046,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/17/16,12:42,2.95,16156,17.7,119.7,46
580048,84596B,TIGER MIX DESIGN ORANGE BOWL,4,12/17/16,12:53,0.42,12748,1.68,7.58,6
580048,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,2,12/17/16,12:53,2.95,12748,5.9,7.58,6
580049,23084,RABBIT NIGHT LIGHT,6,12/17/16,12:54,2.08,13599,12.48,12.48,6
580050,22577,WOODEN HEART PAWPRINT,40,12/17/16,12:54,0.29,14960,11.6,11.6,40
580053,23084,RABBIT NIGHT LIGHT,48,12/17/16,13:03,1.79,12912,85.92,85.92,48
580054,22382,LUNCH BAG SPACECHIMP DESIGN ,4,12/17/16,13:08,1.65,18122,6.6,6.6,4
580058,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,80,12/17/16,13:19,2.55,14367,204,320.11,127
580058,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/17/16,13:19,2.95,14367,17.7,320.11,127
580058,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/17/16,13:19,4.95,14367,14.85,320.11,127
580058,23203,FARM ANIMAL DOILEY PATTERNS,10,12/17/16,13:19,2.08,14367,20.8,320.11,127
580058,23084,RABBIT NIGHT LIGHT,24,12/17/16,13:19,1.79,14367,42.96,320.11,127
580058,47566,OWL PARTY BUNTING,4,12/17/16,13:19,4.95,14367,19.8,320.11,127
580060,47566,OWL PARTY BUNTING,4,12/17/16,13:25,4.95,14287,19.8,19.8,4
580062,23084,RABBIT NIGHT LIGHT,1,12/17/16,13:28,2.08,15862,2.08,5.03,2
580062,22910,JIGSAW PUPPY AND BIRDHOUSE,1,12/17/16,13:28,2.95,15862,2.95,5.03,2
580064,22910,JIGSAW PUPPY AND BIRDHOUSE,1,12/17/16,13:32,2.95,18077,2.95,60.66,30
580064,22910,JIGSAW PUPPY AND BIRDHOUSE,5,12/17/16,13:32,2.95,18077,14.75,60.66,30
580064,23084,RABBIT NIGHT LIGHT,24,12/17/16,13:32,1.79,18077,42.96,60.66,30
580066,22423,REGENCY CAKESTAND 3 TIER RHINO,3,12/17/16,13:33,12.75,14309,38.25,81.21,27
580066,23084,RABBIT NIGHT LIGHT,24,12/17/16,13:33,1.79,14309,42.96,81.21,27
580071,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/17/16,13:47,12.75,15500,12.75,12.75,1
580073,84596F,STARFISH SOAP DISH,8,12/17/16,14:03,0.42,16813,3.36,6.72,16
580073,84596B,TIGER MIX DESIGN ORANGE BOWL,8,12/17/16,14:03,0.42,16813,3.36,6.72,16
580075,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,20,12/17/16,14:09,2.95,17014,59,65.6,24
580075,22382,LUNCH BAG SPACECHIMP DESIGN ,1,12/17/16,14:09,1.65,17014,1.65,65.6,24
580075,22382,LUNCH BAG SPACECHIMP DESIGN ,3,12/17/16,14:09,1.65,17014,4.95,65.6,24
580089,23084,RABBIT NIGHT LIGHT,18,12/17/16,14:34,2.08,14732,37.44,55.14,24
580089,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/17/16,14:34,2.95,14732,17.7,55.14,24
580091,23084,RABBIT NIGHT LIGHT,20,12/17/16,14:37,2.08,17293,41.6,41.6,20
580092,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,19,12/17/16,14:38,2.95,13969,56.05,56.05,19
580094,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,2,12/17/16,14:50,2.95,15904,5.9,5.9,2
580096,23084,RABBIT NIGHT LIGHT,24,12/17/16,14:55,1.79,13408,42.96,42.96,24
580098,22423,REGENCY CAKESTAND 3 TIER RHINO,3,12/17/16,15:05,12.75,15373,38.25,50.73,9
580098,23084,RABBIT NIGHT LIGHT,6,12/17/16,15:05,2.08,15373,12.48,50.73,9
580103,22382,LUNCH BAG SPACECHIMP DESIGN ,10,12/17/16,15:12,1.65,16242,16.5,37.3,20
580103,23203,FARM ANIMAL DOILEY PATTERNS,10,12/17/16,15:12,2.08,16242,20.8,37.3,20
580105,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/17/16,15:24,4.95,17675,14.85,116.85,43
580105,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/17/16,15:24,2.55,17675,102,116.85,43
580106,85099B,JUMBO BAG RED FOX,10,12/17/16,15:28,2.08,16169,20.8,20.8,10
580107,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/17/16,15:32,2.95,15948,17.7,17.7,6
580110,23084,RABBIT NIGHT LIGHT,12,12/17/16,15:47,2.08,17350,24.96,24.96,12
580111,85099B,JUMBO BAG RED FOX,100,12/17/16,15:55,1.79,12950,179,179,100
580113,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,12/17/16,16:05,4.25,14766,25.5,43.2,12
580113,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/17/16,16:05,2.95,14766,17.7,43.2,12
580116,22577,WOODEN HEART PAWPRINT,89,12/17/16,16:28,0.85,15290,75.65,75.65,89
580117,23203,FARM ANIMAL DOILEY PATTERNS,20,12/17/16,16:28,2.08,14655,41.6,41.6,20
580119,85099B,JUMBO BAG RED FOX,1,12/17/16,16:37,2.08,17920,2.08,2.08,1
580120,23084,RABBIT NIGHT LIGHT,48,12/17/16,16:38,1.79,12553,85.92,127.52,68
580120,85099B,JUMBO BAG RED FOX,20,12/17/16,16:38,2.08,12553,41.6,127.52,68
580125,23084,RABBIT NIGHT LIGHT,24,12/17/16,17:16,1.79,13089,42.96,42.96,24
580126,23084,RABBIT NIGHT LIGHT,96,12/17/16,17:20,1.79,12562,171.84,171.84,96
580128,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,4,12/17/16,17:56,4.95,17576,19.8,32.55,5
580128,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/17/16,17:56,12.75,17576,12.75,32.55,5
580129,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/17/16,18:03,2.95,17426,17.7,53.1,18
580129,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/17/16,18:03,2.95,17426,35.4,53.1,18
580130,23084,RABBIT NIGHT LIGHT,6,12/17/16,18:07,2.08,17426,12.48,12.48,6
580132,22423,REGENCY CAKESTAND 3 TIER RHINO,16,12/17/16,18:16,10.95,15694,175.2,304.08,88
580132,23084,RABBIT NIGHT LIGHT,72,12/17/16,18:16,1.79,15694,128.88,304.08,88
580133,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,14,12/17/16,18:43,2.95,15531,41.3,71.62,38
580133,22910,JIGSAW PUPPY AND BIRDHOUSE,8,12/17/16,18:43,2.95,15531,23.6,71.62,38
580133,84596F,STARFISH SOAP DISH,8,12/17/16,18:43,0.42,15531,3.36,71.62,38
580133,84596B,TIGER MIX DESIGN ORANGE BOWL,8,12/17/16,18:43,0.42,15531,3.36,71.62,38
580135,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,4,12/17/16,19:33,2.95,14702,11.8,11.8,4
580137,23084,RABBIT NIGHT LIGHT,3,12/17/16,19:54,2.08,17566,6.24,35.47,14
580137,22910,JIGSAW PUPPY AND BIRDHOUSE,4,12/17/16,19:54,2.95,17566,11.8,35.47,14
580137,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/17/16,19:54,4.95,17566,4.95,35.47,14
580137,23084,RABBIT NIGHT LIGHT,6,12/17/16,19:54,2.08,17566,12.48,35.47,14
580140,22910,JIGSAW PUPPY AND BIRDHOUSE,12,12/18/16,9:19,2.95,14895,35.4,70.8,24
580140,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/18/16,9:19,2.95,14895,35.4,70.8,24
580143,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/18/16,9:32,2.55,13297,102,102,40
580151,21080,SET/20 DOLPHIN PAPER NAPKINS ,1,12/18/16,10:21,0.85,17811,0.85,0.85,1
580153,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,12/18/16,10:23,2.55,12762,30.6,129.72,84
580153,23084,RABBIT NIGHT LIGHT,48,12/18/16,10:23,1.79,12762,85.92,129.72,84
580153,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/18/16,10:23,0.55,12762,13.2,129.72,84
580156,23084,RABBIT NIGHT LIGHT,12,12/18/16,10:32,2.08,14897,24.96,24.96,12
580158,85099B,JUMBO BAG RED FOX,10,12/18/16,10:41,2.08,12558,20.8,20.8,10
580160,23084,RABBIT NIGHT LIGHT,48,12/18/16,10:47,1.79,12700,85.92,105.72,52
580160,47566,OWL PARTY BUNTING,4,12/18/16,10:47,4.95,12700,19.8,105.72,52
580162,22910,JIGSAW PUPPY AND BIRDHOUSE,2,12/18/16,10:52,2.95,12856,5.9,35.55,15
580162,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,3,12/18/16,10:52,2.95,12856,8.85,35.55,15
580162,23084,RABBIT NIGHT LIGHT,10,12/18/16,10:52,2.08,12856,20.8,35.55,15
580164,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,12/18/16,11:16,4.25,18097,25.5,25.5,6
580173,22423,REGENCY CAKESTAND 3 TIER RHINO,2,12/18/16,11:43,12.75,18282,25.5,25.5,2
580188,22910,JIGSAW PUPPY AND BIRDHOUSE,10,12/18/16,12:02,2.95,16440,29.5,87.3,26
580188,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,10,12/18/16,12:02,2.95,16440,29.5,87.3,26
580188,22960,JAM MAKING SET WITH JARS BALD EAGLE,2,12/18/16,12:02,4.25,16440,8.5,87.3,26
580188,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,4,12/18/16,12:02,4.95,16440,19.8,87.3,26
580213,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/18/16,12:08,2.95,17495,35.4,35.4,12
580221,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/18/16,12:13,0.55,14092,13.2,13.2,24
580259,23084,RABBIT NIGHT LIGHT,12,12/18/16,12:32,2.08,13705,24.96,24.96,12
580262,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/18/16,12:42,2.95,16759,17.7,17.7,6
580272,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,12/18/16,12:52,2.55,15547,5.1,11.36,9
580272,84596F,STARFISH SOAP DISH,2,12/18/16,12:52,0.42,15547,0.84,11.36,9
580272,84596B,TIGER MIX DESIGN ORANGE BOWL,3,12/18/16,12:52,0.42,15547,1.26,11.36,9
580272,23084,RABBIT NIGHT LIGHT,2,12/18/16,12:52,2.08,15547,4.16,11.36,9
580276,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,2,12/18/16,12:59,2.95,16426,5.9,11.8,4
580276,22910,JIGSAW PUPPY AND BIRDHOUSE,2,12/18/16,12:59,2.95,16426,5.9,11.8,4
580277,23084,RABBIT NIGHT LIGHT,24,12/18/16,13:02,1.79,16474,42.96,42.96,24
580278,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,2,12/18/16,13:11,2.95,13560,5.9,5.9,2
580279,22423,REGENCY CAKESTAND 3 TIER RHINO,4,12/18/16,13:12,12.75,15123,51,51,4
580281,23084,RABBIT NIGHT LIGHT,48,12/18/16,13:15,1.79,12704,85.92,85.92,48
580282,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/18/16,13:17,4.95,14428,14.85,14.85,3
580289,21175,SEEYA LATER ALLIGATOR METAL SIGN,36,12/18/16,13:32,2.55,15856,91.8,91.8,36
580290,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/18/16,13:35,2.95,17221,2.95,2.95,1
580291,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/18/16,13:36,2.95,15539,35.4,45.6,24
580291,22577,WOODEN HEART PAWPRINT,12,12/18/16,13:36,0.85,15539,10.2,45.6,24
580293,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,12/18/16,13:38,2.55,16426,2.55,2.55,1
580294,22910,JIGSAW PUPPY AND BIRDHOUSE,2,12/18/16,13:46,2.95,17364,5.9,40.55,9
580294,47566,OWL PARTY BUNTING,7,12/18/16,13:46,4.95,17364,34.65,40.55,9
580295,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/18/16,13:49,2.95,17841,2.95,5.9,2
580295,22910,JIGSAW PUPPY AND BIRDHOUSE,1,12/18/16,13:49,2.95,17841,2.95,5.9,2
580297,85099B,JUMBO BAG RED FOX,400,12/18/16,13:52,1.79,15769,716,716,400
580298,22423,REGENCY CAKESTAND 3 TIER RHINO,2,12/18/16,13:54,12.75,17086,25.5,40.35,5
580298,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/18/16,13:54,4.95,17086,14.85,40.35,5
580304,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/18/16,14:25,2.95,18055,17.7,166.5,38
580304,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/18/16,14:25,2.95,18055,17.7,166.5,38
580304,22423,REGENCY CAKESTAND 3 TIER RHINO,4,12/18/16,14:25,12.75,18055,51,166.5,38
580304,47566,OWL PARTY BUNTING,10,12/18/16,14:25,4.95,18055,49.5,166.5,38
580304,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,12/18/16,14:25,2.55,18055,30.6,166.5,38
580305,22960,JAM MAKING SET WITH JARS BALD EAGLE,3,12/18/16,14:26,4.25,12970,12.75,47.69,18
580305,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/18/16,14:26,4.95,12970,4.95,47.69,18
580305,23084,RABBIT NIGHT LIGHT,4,12/18/16,14:26,2.08,12970,8.32,47.69,18
580305,23084,RABBIT NIGHT LIGHT,4,12/18/16,14:26,2.08,12970,8.32,47.69,18
580305,22910,JIGSAW PUPPY AND BIRDHOUSE,1,12/18/16,14:26,2.95,12970,2.95,47.69,18
580305,23084,RABBIT NIGHT LIGHT,2,12/18/16,14:26,2.08,12970,4.16,47.69,18
580305,23084,RABBIT NIGHT LIGHT,3,12/18/16,14:26,2.08,12970,6.24,47.69,18
580306,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,12/18/16,14:29,4.25,14250,25.5,58.05,15
580306,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/18/16,14:29,4.95,14250,14.85,58.05,15
580306,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/18/16,14:29,2.95,14250,17.7,58.05,15
580307,21080,SET/20 DOLPHIN PAPER NAPKINS ,1,12/18/16,14:30,0.85,12970,0.85,0.85,1
580308,23084,RABBIT NIGHT LIGHT,6,12/18/16,14:30,2.08,14250,12.48,12.48,6
580310,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/18/16,14:47,2.95,15570,17.7,35.4,12
580310,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/18/16,14:47,2.95,15570,17.7,35.4,12
580311,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,12/18/16,14:48,4.25,18245,25.5,65.85,11
580311,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/18/16,14:48,4.95,18245,14.85,65.85,11
580311,22423,REGENCY CAKESTAND 3 TIER RHINO,2,12/18/16,14:48,12.75,18245,25.5,65.85,11
580315,21080,SET/20 DOLPHIN PAPER NAPKINS ,48,12/18/16,15:22,0.85,14560,40.8,40.8,48
580316,21212,PACK OF 72 LADYBUG CAKE CASES,2,12/18/16,15:25,0.55,18109,1.1,1.1,2
580317,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,24,12/18/16,15:29,2.95,13458,70.8,70.8,24
580318,85099B,JUMBO BAG RED FOX,10,12/18/16,15:39,2.08,17686,20.8,41.6,20
580318,23203,FARM ANIMAL DOILEY PATTERNS,10,12/18/16,15:39,2.08,17686,20.8,41.6,20
